LEI,Name
959800M1FVPL5BMW3R13,GRENERGY RENOVABLES SA
959800M31RV2ATXQT751,FONDO DE GARANTÍA DE DEPÓSITOS DE ENTIDADES DE CRÉDITO
959800MCHE7FT91LLW84,"GRUPO GRANSOLAR, S.L."
959800MZYB6CKWA9K382,BANCO DE ALBACETE SA
959800N1RYK4AG2AH327,TESORERÍA GENERAL DE LA SEGURIDAD SOCIAL
959800N5JHERKXV3TU05,COFIDIS S.A. SUCURSAL EN ESPAÑA
959800NAFTNQ5VSH4K06,ZELESTRA CORPORACION SA
959800NSFWL2T7E40Y20,ISSUER SOLUTIONS SOCIEDAD LIMITADA
959800NZ0JPD1HVKVW84,"UNNAX REGULATORY SERVICES, E.D.E. S.L."
959800P47TRHU02BCG38,Banco Bisa S.A.
959800PF0SJV8TSAB140,SANTANDER INVESTMENT S.A.
959800QKRKCC19MR2G52,A&G BANCO SA
959800QLWRN53GRZD457,"CURRENCIES DIRECT SPAIN, E.D.E., S.L."
959800QWK3F7EUP6FB13,CODERE NEWCO S.A.
959800QYWYHLDG5AW106,GRUPO J. URIACH S.L.
959800RK5SS4VMEV8Q95,SOCIEDAD PROMOTORA BILBAO PLAZA FINANCIERA SA
959800RM3KJJ3BVMYF24,SABA INFRAESTRUCTURAS S.A.
959800RQJLU7MG8QHW51,COMUNIDAD AUTONOMA DE CANARIAS
959800RTNMXKKKFHPR11,ATLANTICA CORPORATE RESOURCES SOCIEDAD LIMITADA
959800S2QKQ1J0T50V80,NINETY NINE FINANCIAL MARKETS S.V. SA
959800S72XPFSYK41R50,RIUSA II SA
959800SE0UMB653CSX80,SINERGIA ADVISORS 2006 AGENCIA DE VALORES SA
959800STU2BCZ8XZG570,CAJA RURAL NUESTRA MADRE DEL SOL S.C.A.C.
959800T1K23GYSF5QD36,PRISMA PAYMENTS EP SA
959800T6ETE638V5TV33,E.KUANTIA EDE SL
959800TK7BDDNB10UP50,"PIOLIN BIDCO, S.A."
959800TKS8CCELZLLH86,ALTAMAR CAM PARTNERS S.L.
959800TZGWJB4QZTJM05,"CENTRAL DE VALORES NACIONAL, S.A."
959800TZHQRUSH1ESL13,"INTERNATIONAL CONSOLIDATED AIRLINES GROUP, S.A."
959800U254WM470TRW79,PONTEGADEA INVERSIONES SL
959800U85XC75Y98E053,EVER CAPITAL INVESTMENTS SOCIEDAD DE VALORES SA
959800UE042T24AY7S51,"ALANTRA EQUITIES SOCIEDAD DE VALORES, SA"
959800UJLNKYJL3Y3X80,REIG PATRIMONIA S.A.
959800UP9ANDBHTKJ408,"EUROPEAN DIGITAL SECURITIES EXCHANGE S.V., S.A."
959800VHSP2QBPNRF210,BANK OF AFRICA EUROPE SA
959800VTF4MHTR6XFB72,MACCORP EXACT CHANGE ENTIDAD DE PAGO S.A.
959800VZF9TPU31DYQ25,COMPAÑIA OPERADORA DE CORTO Y MEDIO RADIO IBERIA EXPRESS SA
959800VZJT69ALGPYF88,CAIXABANK PAYMENTS & CONSUMER EFC EP SA
959800W1REPMWW96CJ06,OK MOBILITY GROUP SA
959800W2VTBFTXHX5M92,DELFORCA 2008 S.A.(SOCIEDAD UNIPERSONAL)
959800W8AADP3Z0S0G31,ABANTE ASESORES GESTION SGIIC SA
959800WVZYMP366PZF91,"ALLFUNDS BANK S.A.U., LUXEMBOURG BRANCH"
959800WYSEXCVLSAWN29,CONSORCIO DE COMPENSACION DE SEGUROS
959800X39QVMMVHV3177,ELSA CARE TECHNOLOGIES SL
959800XEQX65QVEGM339,BBVA BRASIL BANCO DE INVESTIMENTO S.A.
959800XKAB9VNAVN9425,SACYR SA
959800XKJK9QVFRXQE16,GRUPO INVERSOR HESPERIA S.A.
959800XVCVWWJQ9JFP52,SOCIEDAD RECTORA DE LA BOLSA DE VALORES DE VALENCIA SOCIEDAD ANONIMA
959800XVKM2DG4F88491,MEDIACION BURSATIL SOCIEDAD DE VALORES SA
959800YP1HS9N0181884,GLOBAL PAYMENT SYSTEMS SOCIEDAD LIMITADA
959800Z25H6MSXFBBG16,SOCIEDAD RECTORA DE LA BOLSA DE VALORES DE BARCELONA S.A.
959800Z86M26260RYB16,URSUS- 3 CAPITAL AV SA
959800ZEDBMQ7CET6F20,ISDIN S.A.
959800ZRWRKK6VSS8637,NTT DATA EUROPE & LATAM SL
95RWVLFZX6VGDZNNTN43,MAGNA INTERNATIONAL INC.
95XXGORQK31JZP82OG22,"Акционерное общество ""Ситибанк Казахстан"""
967600223O3I54O3X437,KBC Fund Management Ltd.
9676003BG9DF0TC6I838,ALTER FINANCE CAPITAL
9676003QL0SA69DLD253,Sparisjóður Strandamanna ses.
9676004K743T5T0N7P27,Leica Microsystems GmbH
9676005V2190RPP8VC29,J. QUATANNENS & Co
9676005WYGKLVIDPYW04,BIOPARTICIPATIONS
96760064ZSQE5N0MHY87,Leihkasse Stammheim AG
9676007O0UF5YB3QPR03,SMBC Bank EU AG
96760088JJBU5XKSK546,Hordorff GmbH
9676009KSNS3NIDP0C78,MRB Fund Partners AG
967600C5ZGDLHD5Z3458,Legris Industries SE
967600C6IMYXFOD6LS90,Bank in Zuzwil AG
967600F5SHVSJ9H5F594,Arctica Finance hf.
967600FPASDYXJM52J22,Bank Leerau Genossenschaft
967600G4HHKLZE7XI087,LELEUX PARTNERS
967600G9O6VMTCS8KI93,CHEVRON PHILLIPS CHEMICALS INTERNATIONAL
967600KK5XTB1998SN33,NLMK Belgium Holdings
967600OER0PGHRKQTB65,Sparisjóður Suður-Þingeyi. ses.
967600QF1KZEW3U4WY37,Zürcher Landbank AG
967600QIGO353E50TF04,C WorldWide Asset Management Fondsmæglerselskab A/S
967600SHMBTAAS1WTW67,SIYANDA CAPITAL
967600V011J0F1GJ4789,Ministerium der Finanzen und für Europa des Landes Brandenburg
967600VV519TK5MBYL72,BANK ZIMMERBERG AG
967600ZISRIPDC9ERJ93,Sparisjóður Austurlands hf.
967600ZPOVVYU8ZHBO06,Schroders Capital Management (Switzerland) AG
96950000VTPII1X03R06,SOCIETE ANONYME DE CREDIT A L'INDUSTRIE FRANCAISE - CALIF
96950001JKROZEF62G96,CAISSE REG CREDIT AGRI MUTUEL CTRE LOIRE
96950001WI712W7PQG45,RCI BANQUE
969500024PBWWYZDO228,MONTBLEU FINANCE
96950003NUWIFWUNHV80,GROUPAMA ASSET MANAGEMENT
96950004PA37NM0IC748,ROBECO FRANCE
96950006AZGTGQQDR914,KBC BAIL IMMOBILIER FRANCE SAS
96950007E0G0C3N98D53,ERES GESTION
96950008DNO3H80I0682,CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DU FINISTERE
969500090LN710HT1B25,ARAB BANKING CORPORATION SA
9695000CUPKHA77F4266,DNCA FINANCE
9695000DMWWPLK11O896,ENI PLENITUDE FRANCE
9695000LDTHLV0MP6Q81,UZES GESTION
9695000M4QHI54ZNC885,NATIONAL BANK OF KUWAIT FRANCE SA
9695000N0L9781TCSL09,L'AUXILIAIRE
9695000NBEZACR84CN22,STAR LEASE
9695000P6V7QBJL4NW96,CAISSE REG CREDIT AGRIC MUT VAL FRANCE
9695000Q8HEMSMEPFF29,MUTUELLE NATIONALE TERRITORIALE MNT
9695000QMU1H848E3Q66,PALATINE ASSET MANAGEMENT
9695000S6UHSY8EP5F48,UBS LA MAISON DE GESTION
9695000S8Y5JTOOBPL15,FONDS DE GARANTIE DES DEPOTS ET DE RESOLUTION
9695000UDD7BUSC36639,WORMSER FRERES GESTION
9695000UMPNY21KKDO98,BOIRON
9695000UVVH809ZNWM50,ALE INTERNATIONAL
9695000VFZJ5AV1UDJ67,MOBILIS GESTION
9695000VI0UV4FIO5425,CLERVILLE
9695000VURUYCOOG9Y71,CAISSE DE CREDIT MUNICIPAL DE ROUEN
9695000YG7TR7PAP0L59,LA POSTE
96950010FL2T1TJKR531,AMUNDI
9695001347FT1CMYYU26,IVO CAPITAL PARTNERS
96950014VIDAWX1KHR21,ARKEA FINANCEMENTS & SERVICES
969500151TTK0D1U6N42,MEMO BANK
969500161UMNDC85C891,ORANO
96950018S1XWUGVC0E95,PREDICA-PREVOYANCE DIALOGUE DU CREDIT AGRICOLE
9695001BN7B574TIZH43,CAISSE EPARGNE PREVOYANCE LANGUEDOC ROUSSILLON
9695001C4TOMUL1FU186,BRETAGNE ANGLETERRE IRLANDE
9695001CS4LX55JGNZ89,MONCEAU RETRAITE & EPARGNE
9695001D2AC21568VH44,SICOSNAY
9695001EZKHJOZIDKS24,MCA FINANCE
9695001F23ZXAEPPGR23,COFICA BAIL
9695001J8OSOVX4TP939,OVH GROUPE
9695001JU8NI5EHMH791,BANQUE SBA
9695001LQMTTVPIIQI05,SHARES FINANCIAL ASSETS
9695001M3P99KSZDNJ63,SKYLAR FRANCE
9695001OCCON57B45V11,GROUPEMENT DES CARTES BANCAIRES
9695001PEBCAGNEUAI60,FIDEAS CAPITAL
9695001QZJS8KONXH845,MUTUELLE GENERALE DE LA POLICE
9695001RT8FR8VO3RN87,HYUNDAI CAPITAL FRANCE
9695001UJ7FMZ37G6N39,SUCRES ET DENREES
9695001VLC2KYXX0DW73,OPMOBILITY SE
9695001WIZU5SWHBP423,CAISSE D'EPARGNE ET DE PREVOYANCE D'AUVERGNE ET DU LIMOUSIN
9695001WTKXDOV5BUA52,APICIL TRANSVERSE
9695001Y5OUD9FZ30W93,GT OPPORTUNITES
96950020QIOHAAK9V551,SOPRA STERIA GROUP
969500215GH3JAORAV11,CAISSE CENTRALE DE REASSURANCE
96950023SCR9X9F3L662,CACEIS BANK
969500246LGEV6GAHA28,CRONITE HOLDING
96950025N07LTJYFSN57,COFACE SA
96950025ZUW6TAPEVX82,VERESCENCE FRANCE
969500290KBY9NKRAT54,SOFIDOM
96950029C8LW9CRQOG98,A2VIP
96950029IN3GW457GG90,COMPAGNIE DES ALPES
9695002ASDT3XIMLZY47,DIAC
9695002DDJKZ8ZGXLD49,GROUPE PETIT FORESTIER
9695002FBC5269H40Y62,SLIMPAY
9695002I9DJHZ3449O66,ODDO BHF SCA
9695002IU3E7CNGZMA32,COFIPLAN
9695002IXLZEZAAS3N45,ATHYMIS GESTION
9695002JOWSRCLLLNY11,EDMOND DE ROTHSCHILD (FRANCE)
9695002K6CYK0CXULZ47,FEDERATION FRANCAISE DU BATIMENT
9695002LS2XZA1T4CW47,LA FINANCIERE RESPONSABLE
9695002OY2X35E9X8W87,IPSOS
9695002PXZMQNBPY2P44,GL EVENTS
9695002S0E6MOJMK5104,KEENSIGHT CAPITAL
9695002SIUTOGQX67L32,OFFICIUM ASSET MANAGEMENT
9695002SV2VP9CU42826,APRR
9695002W9K2QM7VRFU81,MUTUELLE SAINT MARTIN ACTION SOCIALE
9695002XHPVIER0MTL50,POCLAIN HYDRAULICS
9695002Y2FFNILG9EH65,HENNER
9695002YO3NZTJS7EX90,EASYBOURSE
96950032T09NSBOYBX32,GENECOMI FRANCE
96950033RJ3K57CV8K37,HSBC REAL ESTATE LEASING (FRANCE)
96950034TTGHHKKEN547,SMCP
96950035YGNIE3C1D663,SOCIETE GENERALE GESTION
96950036L1P0BIL35D42,LIXXBAIL
969500378YE4MLGK0898,OCTO FINANCES SA
969500389E3GEX8JDE26,IMA SA
96950038TRM0J14DBB66,SOCIETE AUXILIAIRE D'ETUDES ET D'INVESTISSEMENTS MOBILIERS
9695003BBN1S4HV82514,CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DE NORMANDIE-SEINE
9695003BC4V99C26KV63,FRANCE MEDIAS MONDE
9695003E4MMA10IBTR26,GECINA
9695003F03M8VNQQN430,CONSEIL DE L EUROPE
9695003FA5F2V56MPK32,SULLY PATRIMOINE GESTION
9695003HQ7ICMLLE4C60,NORTIA
9695003JO5WBTYFJQW28,DAMARTEX
9695003KLVYC6WLE4F19,CAISSE REG CREDIT AGRI MUTUEL ANJOU MAIN
9695003KW541RB4PSS16,SOCIETE GENERALE POUR LE DEVELOPPEMENT DES OPERATIONS DE CREDIT-BAIL IMMOBILIER SOGEBAIL
9695003L8X241KRTAG54,UNION DE BANQUES ARABES ET FRANCAISES
9695003MMO8WTJT6SI44,EPSICAP REIM
9695003NOVMCP338KE32,BANQUE CANTONALE DE GENEVE FRANCE SA
9695003NUJMDFE39VT29,MACIF PARTICIPATIONS
9695003P0U9HSM45T635,GSD GESTION
9695003RMPRSL234WU33,CAISSE DE CREDIT MUNICIPAL DE TOULON
9695003SC48YQ0POQD44,BPCE LEASE
9695003SJ7Z9C9HIGV14,BOURSORAMA
9695003TIV4MV1624T61,CREDIT MUTUEL EPARGNE SALARIALE
9695003ZGAIUXLI2B651,SOCIETE DE BANQUE ET D'EXPANSION
96950040FYJM24B4IL68,SOGAMA CREDIT ASSOCIATIF
96950040YEA4C18LIJ26,AFRICA GLOBAL LOGISTICS
96950041VJ1QP0B69503,CREDIT MUTUEL ARKEA
96950042HIM5U1BE3T25,UNION BANCAIRE GESTION INSTIT (FRANCE)
9695004432J9O4KUVO75,VARENNE CAPITAL PARTNERS
96950044T6QN9KY1EO48,CORSABAIL
969500463RNL8V0VB646,GESTION FINANC PRIVE GEFIP
969500465D1DBLTL4C57,LFIS CAPITAL
969500473WCCQG6IUS39,BDL CAPITAL MANAGEMENT
969500477I53K9LV1M34,INNOVACOM GESTION
9695004A07O308YSRV47,GROUPE INDUSTRIEL MARCEL DASSAULT
9695004BZ6CLEW9AMT88,LECUREUR
9695004CU63WD5XTOI13,CMI FRANCE
9695004EKP7U9L1P2C34,COMPAGNIE D'INVESTISSEMENTS INDUSTRIELS ET COMMERCIAUX - CIIC
9695004FERWWRG5EJW74,CAISSE DE CREDIT MUNICIPAL DE LILLE
9695004FF6FA43KC4764,CLASQUIN
9695004GI61FHFFNRG61,TELEPERFORMANCE SE
9695004HCR412M89MX84,KOMATSU ADMINISTRATION FRANCE
9695004HUVSZH0SB6Y80,EXCLUSIVE PARTNERS
9695004JBXBCUOSM8238,NEW ALPHA ASSET MANAGEMENT
9695004JE6VLTPDPDQ64,CREDIT MUTUEL GESTION
9695004LKPJFCKJYV696,INFIN
9695004MVWBDL01XKC60,BRINK'S PAYMENT SERVICES
9695004NR7T2BKZFQL03,CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DE LA CORSE
9695004OKYCJGH762G97,CARCO
9695004ON2K947Z21B87,STELLANTIS FINANCIAL SERVICES EUROPE
9695004PDWKZPALEQ327,AFI. ESCA IARD
9695004PU86BJZGFHK11,PHILLIMORE CONSEIL
9695004R2B7WRRBF1O73,MUTUELLE ARCHITECTES FRANCAIS
9695004SRRKKG3CMUR77,MUTUELLE INTERIALE
9695004UZUXJ87SG4V19,MUTUELLE ASSURANCE INSTITUTEUR FRANCE
9695004W30Q4EEGQ1Y09,AMUNDI FINANCE
9695004XCC1EOV2RG619,BANKS AND ACQUIRERS INTERNATIONAL HOLDING
96950051B8PCYINJT692,FIL GESTION
96950051KWVIVKC9VY20,PHILIPPE HOTTINGUER GESTION - GROUPE PHILIPPE HOTTINGUER
96950056ULJ4JI7V3752,SCOR SE
969500571AL1NDIREO57,BSG FRANCE S.A.
96950057A0XEFOY19126,GRESHAM BANQUE
969500590VBI4V4E9770,SGD S.A.
9695005A72PSMYM89X91,VATEL CAPITAL
9695005A9W1Y9XNHN541,FINANCIERE HOCHE BAINS LES BAINS
9695005AJMVLHX5EJZ51,CHOLET DUPONT ASSET MANAGEMENT
9695005B0IXNAZ11QL51,CAISSE EPARGNE PREVOYANCE COTE D'AZUR
9695005BWJ7IHN9C2T78,CLUB MED
9695005CBH2CL6R38E03,SOCIETE FLORIMOND DESPREZ VEUVE ET FILS
9695005EOZG9X8IRJD84,KEPLER CHEUVREUX
9695005FOW40GK9KDU13,AGRIAL FINANCES
9695005FT3RGI6WWJ534,CREDIT AGRICOLE MUTUEL CHAMPAGNE-BOURGOG
9695005G1Q14RE4REC98,SUD OUEST BAIL
9695005GXM695D8LUY58,CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DES COTES D'ARMOR
9695005GXO5QRFFFEY17,LEGRIS INDUSTRIES DEVELOPPEMENT
9695005HLMTFJJDOB797,BFORBANK
9695005IAUAJMRN0YW40,GOCARDLESS SAS
9695005JL2UKYZ1F2O66,FINERGIE CAPITAL
9695005K83GATE3XJT49,FINANCIERE DE LA CITE
9695005LL4W12TZXR336,SENSO
9695005M4U0DCVLOH686,ALTIVE HOLDINGS
9695005MKFNXU6D77N33,ISAI GESTION
9695005MSX1OYEMGDF46,BPCE
9695005QW5Z3HOOXAY51,SERVICES LOGICIELS D'INTEGRATION BOURSIERE - SLIB
9695005RYLP1I890I743,DELTA ALTERNATIVE MANAGEMENT
9695005SKGZ20U1SK269,BANQUE FRANCAISE MUTUALISTE
9695005SPCW50TQVZ905,QUESTEL
9695005TXH99QDA0IL96,PARILEASE
9695005U38X1SF184325,SOLOCAL GROUP SE
9695005VEH8LVZW3DZ31,SC CENTRALE MONCEAU
9695005VR5O4WBJDM975,ANAXIS ASSET MANAGEMENT
9695005W1BK03ILWRC78,ARVALIS INSTITUT DU VEGETAL
9695005YEKXREPY54B44,LBP AM
9695005ZDYP16F43N171,GAN ASSURANCES
969500635NJW4KJBAT87,HLF
96950063IWFGHYR8SI09,SAS UNOFI
96950064GYG09LPHGN49,KIPLINK FINANCE
96950065LBWY0APQIM86,DASSAULT SYSTEMES
96950066U5XAAIRCPA78,LA BANQUE POSTALE
96950068U6UFY8HACU75,EVIDEN HOLDING FRANCE SA
9695006BRVMTPTUB1R68,SYCOMORE ASSET MANAGEMENT
9695006DSHYCR1OKGP34,SULO FRANCE
9695006FAOOSKGPCLN03,OSSIAM
9695006JGSYYPLD75K76,BOURGOGNE-FRANCHE-COMTE GARANTIE
9695006LJZDNLEIXPR37,NA
9695006OH2J2YVVCPY96,BANQUE EUROPEENNE DU CREDIT MUTUEL
9695006Q38EOU0AU3U18,VALLOUREC TUBES
9695006QDRMMGXIJMG23,IDENTITES MUTUELLE
9695006R59Z41KSPT258,ALPHAJET FAIR INVESTORS
9695006R5WWBX118FA17,CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL CHARENTE-PERIGORD
9695006UH4BR9VH36947,CAISSE EPARGNE PREVO LOIRE DROME ARDECHE
9695006ZV4R7LOIM2M17,SPHERE
96950070V8OK5HMTM949,BANQUE EDEL SA
96950071P46KYOLK8B94,KLESIA PREVOYANCE
96950077E9LYZ37XPT18,FINVAL
969500797CYN8EAVWA69,AMIRAL GESTION
9695007AII6XLVWZL140,CAISSE DE CREDIT MUNICIPAL DE ROUBAIX
9695007B9JFMLO5B3A94,BDF GESTION
9695007BB5MWMKDIJ143,"LOOMIS FX, GOLD AND SERVICES"
9695007BWEOWQHY2ZU91,SWAN
9695007DH2IZ2OG6B470,ALBEA SERVICES
9695007EQZDL89LUW373,BANQUE BANORIENT FRANCE
9695007F3XAONPDW1F38,CONSERVATEUR FINANCE
9695007H30WZ1HN88F98,BORDIER & CIE (FRANCE)
9695007HC3CJV85VSR53,PAYPLUG ENTERPRISE SAS
9695007HZEMQXKZKY735,COMPAGNIE DAHER
9695007IGQ675ZA2BA87,EUROMAF ASSURANCE DES INGENIEURS ET ARCHITECTES EUROPEENS
9695007JOO3V2B0GMP47,DECATHLON
9695007N7RATI6VK7E92,CAISSE D'EPARGNE ET DE PREVOYANCE DE NORMANDIE
9695007Q51GSYUQQ0D72,BANQUE FIDUCIAL - FIDUBANQUE
9695007Q5MTZ4Q454M45,GENEBANQUE
9695007VYGLVG802BT40,GALIA GESTION
9695007W26HFE4NW2372,BPCB
9695007W2XWV0TXTXL85,ARC HOLDINGS
9695007WQXJ5EMY3E151,UNIGRAINS
9695007XVWT4LMB6O470,CARLTON SELECTION
9695007YFLSFQ43HNC76,BPCE BAIL
9695007YLSCR70D7IE97,MONCEAU GENERALE ASSURANCES
9695007YUWKDUEVPGW13,CAISSE ASSURANCE VIEILLESSE PHARMACIE
96950082Z6KUVA6TW686,BPIFRANCE INVESTISSEMENT
96950085DHGG9K8CYV50,LOUVRE BANQUE PRIVEE
96950087EUNSN1BQRZ02,BUTLER CAPITAL PARTNERS
969500892AQHFDSWRF71,NATIXIS WEALTH MANAGEMENT
96950089H0H5QFIK0D89,LA BANQUE POSTALE LEASING & FACTORING
96950089OR2LOR1SM021,AGACHE
96950089RBKIYIDUPA18,AGRI NEGOCE
9695008A8CC8WHAQNX21,DIFFUCO
9695008BC87I08DBWG85,LLM & ASSOCIES
9695008BIKG0E486UL47,STEF
9695008BMJRRRHAYOW42,COMPAGNIE EUROPEENNE DE GARANTIES ET CAUTIONS
9695008F57RGP8WJVD09,CREDIT AGRICOLE DU MORBIHAN
9695008FHWHQ6RHT5K48,LAZARD FRERES BANQUE
9695008GS04QJBETA603,ARCHIMED SAS
9695008GTTDJGF00CT88,ASSYSTEM
9695008H4RKQ5E1SRK50,ARIAL CNP ASSURANCES
9695008JAL1Z199D9307,ALIZE TRADING
9695008K5N8MKIT4XJ91,AGENCE FRANCAISE DE DEVELOPPEMENT
9695008MUGFFYMWUYR38,RUSSELL INVESTMENTS FRANCE
9695008N1OA81TZOP188,DUBLY TRANSATLANTIQUE GESTION
9695008O40XCSE5VUF22,FINANCIERE TIEPOLO
9695008O5IIXK0UGWJ07,FRAMATOME
9695008QGWEK2ON1G434,FINANCIERE GEDEL
9695008S54YAZNSN0H60,BOURBON MARITIME
9695008SHP3XTT9QCM25,MANITOU BF
9695008TGGMCE0GC1Q03,BANQUE BIA
9695008U98F81XDP9A09,AKIEM HOLDING
9695008VOHGGNWBV6W58,LYRECO
9695008VS1LTUWLVS420,CAISSE REGIONALE D'ASSURANCES MUTUELLES AGRICOLES CENTRE-ATLANTIQUE
9695008WUDJYQ0SBKD68,SOCIETE MUTUELLE D'ASSURANCE DU BATIMENT ET DES TRAVAUX PUBLICS
9695008XJV2T8GA3P098,AL KHALIJI FRANCE
9695008Y0ZJLGDYDX190,CLARESCO FINANCE
9695008Y1XGY8E11P851,CAISSE DE CREDIT MUNICIPAL DE NIMES
9695008ZSNJ7URJK4A27,TIKEHAU INVESTMENT MANAGEMENT
96950093IJQEZ755P789,ACTE IARD
9695009605QS9GSGXR26,MUTUELLE IVRY LA FRATERNELLE
9695009FD7COWRM2FU86,S.A COMGEST
9695009FIABOZ346XE79,LA FINANCIERE DE L'ECHIQUIER
9695009FW6SJ095QVI79,CARPILIG PREVOYANCE
9695009FYERBTOCVVO12,SA FONCARIS
9695009GVHASHCJ1D122,CAISSE D'EPARGNE ET DE PREVOYANCE DE BOURGOGNE FRANCHE-COMTE
9695009GYR4NLCWEO356,SOC CIVILE FONCIERE CENTRE MONCEAU
9695009ITQ0V4Z6KEB87,CREDIT MODERNE ANTILLES GUYANE
9695009JESCFIG5K3L16,MUTUELLE DES CLERCS ET EMPLOYES NOTAIRE
9695009KQA7MMTQL8E07,CREDIT MUTUEL HOME LOAN SFH
9695009KV7AFPDEI5S30,JCDECAUX SE
9695009Q5VVALVEWDH43,SFM
9695009QZZVNQO70TH61,SORIA PRESTATIONS
9695009RW04BODV1KN38,TURENNE CAPITAL PARTENAIRES
9695009VUMOUXTC7WD85,UPTEVIA
9695009XYDG50AG5NB05,PREVOIR VIE GROUPE PREVOIR
969500A055BC4KPF8X30,CHANTELLE
969500A0DYUNF5NX9R84,FIPTO PI
969500A0LYF3W514P337,ELAIA PARTNERS
969500A3Y5KTGJEMDZ32,CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DU LANGUEDOC
969500A4IPKVUBH3CA90,BANQUE DELUBAC ET CIE
969500A4MXJ3ESPHK698,SOCIETE NATIONALE SNCF
969500A8BAPFDDJO8010,FEDERATION AGIRC-ARRCO
969500A9MHDL0RC2L479,LA FINANCIERE DE L'EUROPE
969500A9Q3430ON1JH71,DAIMLER TRUCK FINANCIAL SERVICES FRANCE
969500A9SZ8YP1810S21,CAISSE D EPARGNE ET DE PREVOYANCE AQUITAINE POITOU CHARENTES
969500AE1V6LB1EX3C47,ERAAM
969500AFDIY1XZE27L60,MONETA ASSET MANAGEMENT
969500AFMNSMC5R97K50,CLARTAN ASSOCIES
969500AGACQ54Q3UF243,CAISSE REG CREDIT AGRIC MUT CTRE FRANCE
969500AHDMNE6SPYPZ55,MATIGNON FINANCES
969500AIOJG7FHMDYZ30,AXA HOME LOAN SFH
969500AISJ9PCQJEPS70,MONTAIGNE CAPITAL
969500AJCBTD2C024I81,FINANCIERE DU MARCHE ST HONORE
969500AMLHB21RACL168,Marex SA
969500AN78MDK6Y27640,DARIUS CAPITAL CONSEIL
969500APVF0CDPMX5249,BANQUE MICHEL INCHAUSPE
969500ARP5K4E1MVRE95,ABC ARBITRAGE ASSET MANAGEMENT
969500ASEC557H5A4F22,ELO
969500ASQKX4V6YWP102,COLLECTE LOCALISATION SATELLITES
969500AU5ZTGTFF9OS81,EQUITIM
969500AW5FA86IVLHY37,MONDO TV FRANCE
969500AYXINDZEL74227,COLVILLE CAPITAL PARTNERS FRANCE
969500AZTT854UOTTE84,FONDATION BETTENCOURT SCHUELLER
969500AZY2G5SSJC5G90,TOTALENERGIES ELECTRICITE ET GAZ FRANCE
969500B1EE98I4QA2X57,ALLIANZ BANQUE
969500B1EOIV6AZA4O49,SPENDESK FINANCIAL SERVICES
969500B2GARMM69RNJ24,SOFIPROTEOL
969500B2PQXYGMSYBV58,ARIANESPACE
969500B5DNR7Q1ACGD23,CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL ATLANTIQUE VENDEE
969500B63RC16IUXF680,MATIGNON INVESTISSEMENT ET GESTION
969500B68YMI4ZG02819,C F E B SISLEY
969500B8TW4VUQ7WKT96,FACTOFRANCE
969500BDXF8KKSK5RQ10,OPPORTUNITE
969500BEQO22JNF0RW41,FONDATION HANS HARTUNG ANNA-EVA BERGMAN
969500BH82XSGZBLHX77,CCMO MUTUELLE
969500BJLZOGFUSE3D73,SCOR INVESTMENT PARTNERS SE
969500BK2HLD0ZBEXN41,UNOPARFI (UNION NOTARIALE DE PARTICIPATIONS FINANCIERES)
969500BNA2YRNE1R5K91,LOXAM
969500BQ4JYX8980ZJ22,CAISSE REG CRED AGRIC MUT TOURAIN POITOU
969500BQR81SU9OX9362,ALAIN AFFLELOU FRANCHISEUR SAS
969500BR9CXNAM6JXI16,SA GEDEX DISTRIBUTION
969500BTKDTA264OM212,D.I.M.O SOFTWARE
969500BVLQKWW5N0H133,CONCES FRANC CONST EXPL TUNNEL MONT BLANC
969500BVZE9NLMMSL790,CLAYENS
969500BXTBE4U1HLLF51,CREDIT MUTUEL ASSET MANAGEMENT
969500C0AIAGQWZGJO13,NEOEN FRANCE
969500C0UVQ2V017XH96,IC FINANCIAL SERVICES
969500C1PUIT58PCZS08,CCI FINANCE
969500C56XB4G92XHL45,CREDIT MUNICIPAL DE PARIS
969500C656AA39O94N60,EURAZEO
969500C6V7XE6KJJW795,COMPAGNIE GENERALE DE CREDIT AUX PARTICULIERS CREDIPAR
969500C6ZSJZPRJLXS05,DOM FINANCE
969500C7QC6Z1EIRQQ02,PROMOD
969500C9913Z7PKUGB44,CREDIT AGRICOLE HOME LOAN SFH
969500CCRD8GYWLG6R54,ALCATEL LUCENT
969500CEDTGD6AZGL436,SAUR-RELAIS
969500CEKYYL1S3TO232,MUTUELLE UNEO
969500CF6KZ8GL8U6948,COMMERZBANK HOLDINGS FRANCE
969500CFEGMV3TFAOX68,CONSERVATEUR GESTION VALOR
969500CFQ6Y55ZPREL74,FINANCIERE D UZES
969500CHDIA34DPV9611,MONABANQ
969500CHYAQP91ABO073,SBM DEVELOPPEMENT
969500CI1OTBNC9WDS34,CAISSE PREVOYANCE AGENT SEC SOCIAL ASSIM
969500CJBRZQYD3WRL42,UMS
969500CJCTMI93QJKK89,AXA BANQUE
